,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Date,Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute
2399,6,2,1,104,460,1,8,9103,15,5,4,55,12,35
2400,4,3,0,73,1630,1,8,14151,24,5,20,25,23,35
2401,4,2,1,114,750,2,8,11538,27,3,6,20,18,50
2402,3,2,1,112,765,2,8,8146,9,3,8,35,21,20
2403,1,3,0,80,580,1,8,6117,6,5,19,0,4,40
2404,4,2,1,104,1570,1,8,17024,3,3,2,15,4,25
2405,4,0,2,5,1055,1,0,22270,1,3,14,5,7,40
2406,4,3,0,73,1480,1,8,12692,9,6,20,25,21,5
2407,10,3,0,73,790,1,8,8610,12,6,7,10,20,20
2408,6,2,1,111,920,1,8,6723,24,6,7,10,22,30
2409,10,0,2,18,155,0,8,4878,12,5,17,0,19,35
2410,4,0,2,5,665,1,8,16736,6,3,20,35,7,40
2411,4,3,0,66,1160,1,5,11134,24,3,13,55,9,15
2412,3,0,2,18,170,0,8,3943,3,5,4,0,6,50
2413,6,2,1,104,720,1,8,13587,12,6,9,0,21,0
2414,4,2,1,113,1380,2,8,16914,6,3,5,25,4,25
2415,8,4,3,48,90,0,7,1965,18,5,22,45,0,15
2416,6,2,1,104,480,1,8,8073,9,5,13,0,21,0
2417,3,0,2,18,170,0,8,3943,3,6,13,0,15,50
2418,3,3,0,80,290,1,8,5170,12,5,15,15,20,5
2419,2,0,2,18,170,0,8,3398,15,5,11,40,14,30
2420,0,3,0,64,155,0,8,4409,18,4,10,20,12,55
2421,4,0,2,18,180,0,8,8541,21,6,17,45,20,45
2422,3,0,2,18,170,0,8,4777,21,3,4,0,6,50
2423,8,3,0,64,140,0,8,3847,18,3,22,20,0,40
2424,4,3,0,66,1025,1,5,7064,1,4,18,55,12,0
2425,10,0,2,18,170,0,8,4668,27,5,21,0,23,50
2426,8,4,3,48,85,0,7,1965,18,3,22,45,0,10
2427,4,3,0,66,590,1,8,14781,21,5,6,30,16,20
2428,3,4,3,48,90,0,8,4049,15,6,9,10,10,40
2429,4,3,0,66,800,1,8,13584,18,5,18,55,8,15
2430,4,2,1,104,940,1,5,12373,18,5,20,55,12,35
2431,4,2,1,104,1620,1,8,16079,27,5,16,0,19,0
2432,4,0,2,18,180,0,8,7229,24,5,8,20,11,20
2433,4,0,2,5,1435,1,8,17471,6,3,21,25,21,20
2434,4,3,0,66,590,1,8,14781,12,5,6,30,16,20
2435,4,3,0,66,800,1,8,14571,9,6,6,30,19,50
2436,6,2,1,104,525,1,8,10197,18,5,3,50,12,35
2437,8,2,1,103,295,1,8,5975,1,6,17,55,22,50
2438,6,2,1,104,465,1,8,8535,9,4,17,45,1,30
2439,6,2,1,104,665,1,8,12537,27,3,9,55,21,0
2440,1,3,0,64,155,0,8,4145,24,5,20,45,23,20
2441,3,4,3,48,90,0,8,4049,15,3,9,10,10,40
2442,0,3,0,73,720,1,8,5192,9,5,22,40,10,40
2443,1,0,2,18,170,0,8,6121,9,5,21,5,23,55
2444,1,2,1,104,925,1,8,8669,24,6,3,50,19,15
2445,6,2,1,104,795,1,8,8476,18,5,6,0,19,15
2446,8,4,3,48,90,0,7,2647,21,6,5,45,7,15
2447,4,2,1,104,1325,1,8,14714,6,6,20,55,19,0
2448,1,2,1,103,705,1,8,10566,6,3,20,30,8,15
2449,4,2,1,104,450,1,5,10262,15,6,11,30,19,0
2450,6,2,1,104,935,1,8,8098,21,3,10,0,1,35
2451,6,2,1,104,660,1,8,6883,27,3,10,0,21,0
2452,6,2,1,104,555,1,8,16108,15,6,10,0,19,15
2453,8,3,0,64,150,0,7,4413,18,3,17,15,19,45
2454,4,2,1,122,1320,2,5,10919,1,6,14,35,12,35
2455,3,3,0,64,160,0,8,4804,9,5,21,25,0,5
2456,4,3,0,73,870,1,5,10539,6,6,20,25,10,55
2457,3,0,2,18,170,0,8,4377,9,3,22,20,1,10
2458,1,0,2,18,165,0,8,6961,6,6,6,10,8,55
2459,6,2,1,104,480,1,8,7408,27,5,13,0,21,0
2460,3,0,2,18,175,0,8,4823,9,5,18,55,21,50
2461,3,3,0,64,155,0,8,5198,21,3,14,20,16,55
2462,4,2,1,104,1530,1,5,10262,1,6,17,30,19,0
2463,10,0,2,18,155,0,8,5613,27,4,17,0,19,35
2464,4,2,1,104,450,1,5,10262,12,6,20,55,4,25
2465,3,4,3,48,90,0,8,5755,3,5,9,10,10,40
2466,10,1,4,127,135,0,8,3687,21,5,7,5,9,20
2467,4,4,3,48,90,0,8,5678,3,6,19,35,21,5
2468,6,2,1,104,440,1,8,13542,21,3,18,15,1,35
2469,4,2,1,104,1415,1,8,12347,21,3,19,15,18,50
2470,4,3,0,73,575,1,5,12384,21,5,9,35,19,10
2471,4,2,1,116,1375,2,8,10909,9,4,5,30,4,25
2472,3,0,2,18,180,0,8,4823,3,6,16,55,19,55
2473,3,2,1,104,300,1,8,6069,12,6,16,0,21,0
2474,4,2,1,104,1620,1,5,12898,21,5,16,0,19,0
2475,3,3,0,64,155,0,8,4804,15,6,4,40,7,15
2476,4,3,0,66,1220,1,5,10031,24,3,8,25,4,45
2477,3,2,1,111,895,1,8,6442,9,6,7,35,22,30
2478,1,2,1,116,1180,2,8,9653,21,5,12,0,7,40
2479,10,3,0,73,1640,1,8,8610,9,6,17,0,20,20
2480,4,2,1,104,300,1,8,14714,12,6,14,0,19,0
2481,1,0,2,0,1405,1,0,12599,1,3,0,30,23,55
2482,6,2,1,104,845,1,8,9103,9,5,4,55,19,0
2483,4,2,1,104,335,1,5,12898,21,5,22,50,4,25
2484,8,4,3,48,90,0,7,2647,6,6,5,45,7,15
2485,4,4,3,48,85,0,8,5678,3,3,7,10,8,35
2486,4,2,1,104,1040,1,5,12373,18,5,19,15,12,35
2487,8,3,0,64,150,0,8,3847,27,3,17,15,19,45
2488,4,3,0,73,1500,1,8,14151,21,5,17,0,18,0
2489,4,2,1,104,1225,1,5,13843,6,3,8,0,4,25
2490,4,0,2,18,175,0,8,7229,18,5,15,15,18,10
2491,4,4,3,48,85,0,5,4995,18,6,2,55,4,20
2492,4,2,1,104,450,1,5,10262,6,6,20,55,4,25
2493,4,2,1,116,1375,2,5,13029,9,5,5,30,4,25
2494,4,2,1,104,550,1,5,14053,9,3,19,15,4,25
2495,4,0,2,5,885,1,0,26890,1,3,16,55,7,40
2496,8,3,0,64,150,0,7,3841,1,4,17,10,19,40
2497,1,0,2,33,745,1,8,11003,1,3,10,30,22,55
2498,10,0,2,18,170,0,8,5403,9,4,11,30,14,20
2499,6,2,1,104,650,1,8,15342,3,3,8,0,18,50
2500,1,3,0,74,1035,2,8,12224,12,6,20,30,13,45
2501,3,1,4,127,140,0,8,6297,15,3,19,35,21,55
2502,8,3,0,82,330,1,8,8844,1,5,15,55,21,25
2503,6,2,1,104,690,1,8,13377,1,6,14,0,1,30
2504,2,0,2,18,175,0,8,5706,9,3,20,55,23,50
2505,1,2,1,104,640,1,8,8372,12,6,21,0,7,40
2506,3,2,1,104,860,1,8,6526,27,5,6,40,21,0
2507,3,0,2,18,170,0,8,4823,1,6,16,55,19,45
2508,3,4,3,48,90,0,8,3175,24,6,16,55,18,25
2509,6,2,1,104,600,1,8,10407,6,5,9,0,19,0
2510,3,0,2,18,170,0,8,4423,18,4,4,0,6,50
2511,10,3,0,73,1640,1,8,9555,9,5,17,0,20,20
2512,4,3,0,66,1430,1,8,12681,1,4,16,30,16,20
2513,4,3,0,66,875,1,8,13059,6,6,14,5,4,40
2514,4,3,0,66,1055,1,5,8586,9,5,16,30,10,5
2515,2,0,2,18,165,0,8,3419,6,4,20,55,23,40
2516,8,3,0,64,150,0,8,3873,3,6,17,10,19,40
2517,1,3,0,73,625,1,8,10203,6,6,10,0,20,25
2518,4,2,1,116,535,2,5,13029,27,5,19,30,4,25
2519,4,3,0,66,365,1,5,10844,15,5,16,30,22,35
2520,4,3,0,66,795,1,5,11134,24,3,18,55,8,10
2521,10,3,0,73,1350,1,8,8610,12,6,20,20,18,50
2522,3,3,0,64,155,0,8,4174,15,4,20,20,22,55
2523,4,0,2,5,1530,1,5,11087,9,3,8,0,9,30
2524,8,0,2,18,175,0,8,3971,18,6,21,10,0,5
2525,4,2,1,104,715,1,8,17531,9,4,7,5,19,0
2526,8,0,2,18,160,0,7,3573,6,6,5,55,8,35
2527,1,3,0,66,1350,1,8,8366,1,5,9,25,7,55
2528,1,3,0,64,150,0,8,13885,3,3,14,15,16,45
2529,6,2,1,115,460,2,8,18485,9,6,17,50,1,30
2530,0,3,0,64,150,0,8,4409,27,4,19,55,22,25
2531,10,3,0,73,1625,1,8,8085,1,5,20,20,23,25
2532,6,2,1,104,480,1,8,13377,6,6,17,30,1,30
2533,1,2,1,126,1100,2,8,13538,21,5,13,20,7,40
2534,6,2,1,104,395,1,8,15147,6,3,19,0,1,35
2535,4,0,2,18,175,0,5,4030,27,5,11,10,14,5
2536,6,2,1,104,675,1,8,14848,6,6,8,0,19,15
2537,4,0,2,5,565,1,8,13555,18,3,22,50,8,15
2538,1,2,1,112,1580,2,8,10975,18,5,7,5,9,25
2539,4,2,1,116,1615,2,5,13029,21,5,9,40,12,35
2540,4,3,0,66,1495,1,5,9663,12,5,8,25,9,20
2541,4,4,3,48,90,0,5,4050,1,6,10,20,11,50
2542,4,2,1,104,655,1,8,14714,3,6,17,30,4,25
2543,1,0,2,34,655,2,8,11213,1,3,10,30,21,25
2544,4,0,2,18,165,0,5,4544,9,4,6,0,8,45
2545,8,3,0,64,145,0,8,3873,15,6,9,0,11,25
2546,6,2,1,104,480,1,8,12537,9,4,13,0,21,0
2547,4,3,0,73,575,1,8,13067,6,5,9,35,19,10
2549,1,0,2,5,330,1,8,8714,15,3,6,45,12,15
2550,4,2,1,122,1320,2,8,13376,3,6,14,35,12,35
2551,8,1,4,127,135,0,8,3597,27,6,8,20,10,35
2552,6,2,1,104,760,1,8,7670,18,5,12,50,1,30
2553,1,3,0,78,2245,2,8,14410,24,3,9,50,23,15
2554,1,2,1,121,1420,1,8,7480,15,5,9,45,9,25
2555,4,3,0,66,1335,1,8,13584,9,5,20,0,18,15
2556,4,0,2,5,1050,1,0,25735,1,3,16,55,10,25
2557,4,0,2,18,180,0,5,4544,1,4,17,45,20,45
2558,6,2,1,104,600,1,8,8099,21,5,9,15,19,15
2559,4,3,0,66,730,1,5,10844,15,5,16,30,4,40
2560,4,2,1,104,550,1,8,12557,21,3,19,15,4,25
2561,4,2,1,106,195,0,8,9564,9,5,11,0,14,15
2562,4,0,2,5,725,1,8,13817,12,3,21,25,9,30
2563,4,3,0,73,575,1,5,12384,18,5,9,35,19,10
2564,6,2,1,104,860,1,8,7575,21,5,4,55,19,15
2565,1,3,0,78,1155,2,8,14120,6,5,16,45,12,0
2566,6,2,1,111,915,1,8,6916,9,3,7,5,22,20
2567,6,2,1,111,920,1,8,7878,27,5,7,10,22,30
2568,4,0,2,5,1290,1,5,11087,18,3,22,50,20,20
2569,3,3,0,64,150,0,8,4804,27,4,14,25,16,55
2570,8,1,4,127,135,0,8,3597,15,6,9,45,12,0
2571,1,3,0,85,2065,2,8,12723,15,5,5,50,16,15
2572,3,4,3,48,95,0,8,2227,15,5,20,5,21,40
2573,1,2,1,104,735,1,8,9929,24,5,7,0,19,15
2574,4,3,0,66,730,1,5,11841,9,6,21,10,9,20
2575,4,2,1,104,1015,1,5,12373,9,5,11,30,4,25
2576,4,2,1,104,1325,1,5,12898,21,5,20,55,19,0
2577,1,2,1,102,1545,2,8,15113,3,3,5,55,7,40
2578,6,2,1,104,440,1,8,10529,18,5,11,40,19,0
2579,1,2,1,110,1115,2,8,8875,27,3,13,5,7,40
2580,4,3,0,66,740,1,5,10844,15,5,8,25,20,45
2581,1,0,2,18,165,0,8,15676,1,3,6,10,8,55
2582,4,3,0,66,910,1,5,7064,1,4,8,25,23,35
2583,4,3,0,66,685,1,5,10844,9,6,8,25,19,50
2584,4,4,3,45,1610,1,8,19595,6,3,14,0,16,50
2585,4,3,0,66,1090,1,8,13941,1,5,14,5,8,15
2586,3,2,1,111,455,1,8,6790,21,3,8,35,16,10
2587,8,3,0,64,145,0,7,3841,27,4,9,0,11,25
2588,4,0,2,5,1280,1,5,11087,18,3,11,40,9,0
2589,1,2,1,97,1410,2,8,11491,15,5,19,45,19,15
2590,3,0,2,18,170,0,8,3943,9,4,5,30,8,20
2591,4,0,2,5,1200,1,8,22270,1,3,11,40,7,40
2592,10,0,2,18,155,0,8,4878,9,6,17,0,19,35
2593,4,2,1,104,335,1,8,14714,9,6,22,50,4,25
2594,6,2,1,104,740,1,8,10877,24,6,6,40,19,0
2596,4,3,0,66,960,1,8,14571,24,5,20,0,12,0
2597,4,3,0,66,1550,1,5,7064,1,4,18,55,20,45
2598,3,3,0,64,155,0,8,5618,6,3,15,20,17,55
2599,6,2,1,104,690,1,8,13727,15,5,14,0,1,30
2600,10,2,1,106,190,0,8,4851,1,4,14,40,17,50
2601,1,3,0,61,760,2,8,15187,24,3,9,10,21,50
2602,2,0,2,18,175,0,8,3419,15,5,7,45,10,40
2603,3,0,2,18,165,0,8,3943,1,4,6,5,8,50
2604,4,2,1,116,1615,2,8,15129,18,5,9,40,12,35
2605,3,0,2,18,170,0,8,3419,21,6,0,25,3,15
2606,1,2,1,102,1395,2,8,10861,21,5,20,0,19,15
2607,3,2,1,103,295,1,8,7074,21,4,5,10,10,5
2608,1,3,0,67,1780,2,8,11542,6,5,9,25,15,5
2609,3,2,1,111,320,1,8,6968,21,4,6,50,12,10
2610,4,0,2,18,180,0,5,5769,12,6,17,45,20,45
2611,10,3,0,73,1580,1,8,7927,12,6,20,20,22,40
2612,4,3,0,66,800,1,8,13044,12,6,18,55,8,15
2613,4,2,1,97,810,2,8,15129,21,5,23,5,12,35
2614,8,3,0,64,145,0,7,3841,1,5,9,0,11,25
2615,3,3,0,64,155,0,8,4804,24,6,20,20,22,55
2616,8,0,2,18,160,0,7,4319,12,4,5,55,8,35
2617,4,2,1,104,1270,1,8,16079,27,5,21,50,19,0
2618,4,0,2,5,375,1,8,54826,18,3,22,50,5,5
2619,3,2,1,104,485,1,8,12351,9,3,17,30,1,35
2620,4,3,0,73,1570,1,8,13067,6,5,17,0,19,10
2621,4,0,2,5,765,1,8,13817,12,3,18,55,7,40
2622,8,0,2,18,175,0,8,3625,21,5,21,10,0,5
2623,1,4,3,52,1775,3,8,18293,12,3,9,40,15,15
2624,10,0,2,18,165,0,8,5613,1,4,19,30,22,15
2625,1,2,1,103,1565,1,8,11038,6,3,6,10,8,15
2626,3,0,2,18,165,0,8,4077,3,4,6,5,8,50
2627,6,2,1,104,780,1,8,6883,27,3,8,0,21,0
2628,1,0,2,18,165,0,8,19508,3,3,17,0,19,45
2629,1,0,2,5,865,1,8,8714,15,3,8,50,23,15
2630,3,3,0,64,155,0,8,4804,1,5,4,40,7,15
2631,6,2,1,104,450,1,8,15078,3,3,8,0,15,30
2632,8,3,0,64,150,0,7,4807,21,4,17,10,19,40
2633,6,2,1,109,565,3,8,21829,6,3,11,35,21,0
2634,10,0,2,18,160,0,8,5403,24,3,11,30,14,10
2635,4,0,2,5,550,1,8,26890,1,3,7,0,16,10
2636,2,3,0,66,495,1,8,7335,18,5,23,30,7,45
2637,4,2,1,120,650,2,5,9412,27,3,17,35,4,25
2638,4,3,0,66,685,1,5,10844,21,5,8,25,19,50
2639,3,0,2,18,175,0,8,4990,6,6,18,55,21,50
2640,4,2,1,97,1760,2,8,16704,27,5,23,5,4,25
2641,1,2,1,122,2240,2,8,7711,9,4,5,55,19,15
2642,4,2,1,104,655,1,5,10262,3,6,17,30,4,25
2643,6,2,1,104,490,1,5,6007,24,6,12,50,21,0
2644,1,3,0,65,1200,2,8,12219,1,4,9,25,5,25
2645,2,0,2,18,165,0,8,3898,1,5,20,55,23,40
2646,4,3,0,73,1745,1,8,11467,6,5,17,0,22,5
2647,1,3,0,88,725,2,8,12534,18,5,8,20,20,25
2648,4,3,0,66,590,1,5,10844,6,6,8,25,18,15
2649,8,0,2,18,170,0,8,4377,24,3,5,45,8,35
2650,10,1,4,127,140,0,8,11982,9,6,17,45,20,5
2651,8,0,2,18,170,0,8,4423,9,6,9,30,12,20
2652,4,2,1,104,550,1,8,17234,3,3,19,15,4,25
2653,10,3,0,73,945,1,8,8295,1,4,7,10,22,55
2654,4,2,1,116,2295,2,5,15864,6,3,5,30,19,45
2655,2,0,2,18,170,0,8,3398,27,5,11,40,14,30
2656,6,2,1,104,750,1,8,7198,9,6,13,0,1,30
2657,4,0,2,18,165,0,8,7229,6,4,6,0,8,45
2658,4,2,1,116,1375,2,8,13014,12,6,5,30,4,25
2659,1,3,0,90,1440,1,8,6528,9,5,14,35,14,35
2660,4,2,1,113,1620,2,8,13292,12,6,9,35,12,35
2662,1,2,1,102,1395,2,8,11071,15,6,20,0,19,15
2663,8,3,0,64,155,0,8,4174,21,4,6,55,9,30
2664,6,2,1,104,890,1,8,11299,27,3,4,0,18,50
2665,4,2,1,104,1010,1,5,12373,18,5,19,45,12,35
2666,1,0,2,15,1645,1,8,13439,1,3,5,50,9,15
2667,3,3,0,64,155,0,8,4804,1,5,20,20,22,55
2668,1,3,0,68,1210,2,8,11642,12,5,9,25,5,35
2669,3,0,2,18,170,0,8,3419,18,6,0,25,3,15
2670,3,3,0,94,335,2,8,6103,21,5,6,35,12,10
2671,1,3,0,74,1100,2,8,13033,9,5,7,0,1,20
2672,4,0,2,9,420,2,5,11245,18,3,8,55,15,55
2673,4,3,0,66,330,1,5,10056,1,4,6,30,12,0
2674,4,3,0,73,1080,1,5,10539,6,6,20,25,14,25
2675,3,1,4,127,140,0,8,5277,18,3,22,5,0,25
2676,1,3,0,73,795,1,8,11936,21,5,10,0,23,15
2678,10,3,0,73,1640,1,8,8820,6,6,17,0,20,20
2679,4,2,1,104,1295,1,5,12373,9,5,15,0,12,35
2680,4,2,1,104,1655,1,5,10262,1,6,9,0,12,35
2681,4,4,3,48,85,0,5,4995,3,6,7,5,8,30
2682,4,2,1,104,1315,1,5,7438,27,3,21,50,19,45
2683,3,3,0,64,170,0,8,4148,21,3,5,30,8,20
2684,3,1,4,127,140,0,8,3597,27,5,14,45,17,5
2685,0,3,0,73,955,1,8,5192,1,5,7,35,23,30
2686,4,0,2,5,740,1,8,16736,6,3,8,0,20,20
2687,6,2,1,104,480,1,8,7933,1,6,13,0,21,0
2688,1,2,1,104,675,1,8,8879,18,5,8,0,19,15
2689,3,2,1,106,195,0,8,5000,12,5,14,25,17,40
2690,10,3,0,73,965,1,8,8137,6,5,17,0,9,5
2691,1,2,1,105,1580,2,8,22096,9,3,16,55,19,15
2692,8,0,2,18,170,0,7,4273,24,3,5,45,8,35
2693,4,0,2,5,365,1,8,35185,1,3,18,40,0,45
2694,3,3,0,60,220,1,8,4226,15,4,19,35,23,15
2695,4,3,0,66,475,1,5,10844,1,5,8,25,16,20
2696,3,4,3,48,90,0,8,2754,12,6,12,0,13,30
2697,3,3,0,96,335,1,8,6301,6,6,10,30,16,5
2698,1,3,0,67,1700,2,8,13222,18,5,9,25,13,45
2699,4,2,1,104,1145,1,5,12898,21,5,17,30,12,35
2700,1,0,2,5,830,1,8,12127,12,3,6,45,20,35
2701,4,3,0,73,1540,1,8,13067,21,5,20,25,22,5
2702,1,3,0,78,1660,2,8,9920,1,4,16,45,20,25
2703,2,0,2,18,175,0,8,4239,1,4,7,45,10,40
2704,4,2,1,104,1270,1,8,14714,6,6,21,50,19,0
2705,3,3,0,91,325,1,8,6218,6,5,18,5,23,30
2706,3,1,4,127,140,0,8,7295,1,3,5,15,7,35
2707,6,2,1,104,460,1,8,7408,9,6,3,50,11,30
2708,4,3,0,73,505,1,5,13994,9,6,9,35,18,0
2709,3,3,0,64,150,0,8,5224,15,5,14,25,16,55
2710,8,4,3,48,80,0,8,4391,9,3,5,45,7,5
2711,1,3,0,72,1165,2,8,14109,18,5,10,0,5,25
2712,8,0,2,18,170,0,7,4885,27,4,9,30,12,20
2713,4,0,2,18,180,0,8,8016,1,6,8,20,11,20
2714,6,2,1,104,395,1,8,12524,24,6,6,0,12,35
2715,4,2,1,104,995,1,5,6017,27,3,2,15,18,50
2717,8,0,2,18,175,0,8,3625,1,4,21,10,0,5
2718,1,2,1,124,2280,3,8,15586,9,3,5,15,19,15
2719,1,2,1,104,675,1,8,7199,27,3,8,0,19,15
2720,4,2,1,114,1325,2,8,12273,21,3,6,20,4,25
2721,6,2,1,104,390,1,8,7530,6,6,19,0,1,30
2722,4,4,3,48,90,0,8,5678,21,5,19,35,21,5
2723,1,2,1,108,1245,2,8,11753,24,6,10,55,7,40
2724,8,4,3,48,90,0,7,1965,21,5,22,45,0,15
2725,3,2,1,104,400,1,8,10208,21,3,6,40,13,20
2726,3,2,1,104,305,1,8,5054,21,5,20,25,1,30
2727,3,2,1,104,425,1,8,14871,3,3,8,25,15,30
2728,4,2,1,104,715,1,5,12373,18,5,7,5,19,0
2729,8,4,3,48,90,0,8,2017,15,6,22,45,0,15
2730,4,3,0,66,890,1,5,10661,24,3,13,55,4,45
2731,6,2,1,104,520,1,8,9794,9,5,10,20,19,0
2732,4,3,0,73,1630,1,8,13067,9,5,20,25,23,35
2733,8,1,4,127,140,0,8,7298,3,3,17,45,20,5
2734,3,0,2,18,175,0,8,7648,3,3,10,5,13,0
2735,1,3,0,61,590,2,8,10676,12,5,12,0,21,50
2736,1,0,2,18,165,0,8,6961,3,6,10,0,12,45
2737,3,2,1,104,845,1,8,6979,15,5,11,25,1,30
2738,6,2,1,104,720,1,8,13587,27,5,9,0,21,0
2739,4,3,0,66,570,1,5,10844,24,5,14,5,23,35
2740,3,0,2,18,170,0,8,3943,12,5,10,10,13,0
2741,3,2,1,104,705,1,8,6838,12,6,9,15,21,0
2742,4,2,1,104,360,1,5,6542,15,4,13,0,19,0
2743,4,2,1,104,715,1,5,12239,21,5,7,5,19,0
2744,4,3,0,66,730,1,8,14388,12,5,16,30,4,40
2745,3,3,0,64,170,0,8,4148,12,3,5,30,8,20
2746,6,2,1,113,625,2,8,16840,18,5,15,5,1,30
2747,6,2,1,111,765,1,8,9646,3,6,9,45,22,30
2748,4,3,0,66,1265,1,8,14571,9,6,21,10,18,15
2749,3,2,1,104,570,1,8,7923,15,5,16,0,1,30
2750,4,3,0,66,520,1,5,8586,12,5,20,0,4,40
2751,6,2,1,111,555,1,8,9646,3,6,13,15,22,30
2752,4,3,0,66,1315,1,8,14388,18,5,14,5,12,0
2753,4,3,0,66,1430,1,8,13044,12,6,16,30,16,20
2754,6,2,1,104,540,1,8,10197,21,5,10,0,19,0
2755,4,2,1,104,1395,1,8,14714,1,6,19,45,19,0
2756,1,2,1,104,555,1,8,9929,1,6,10,0,19,15
2757,4,2,1,104,335,1,5,6017,21,3,22,50,4,25
2758,8,1,4,127,135,0,8,3597,27,6,9,45,12,0
2759,1,2,1,103,570,1,8,5704,21,3,13,30,23,0
2760,4,2,1,104,520,1,8,14714,3,6,19,45,4,25
2761,1,0,2,18,165,0,8,5228,12,5,10,0,12,45
2762,4,3,0,73,1520,1,8,11467,1,4,9,35,10,55
2763,10,0,2,18,170,0,8,4668,6,6,9,45,12,35
2764,3,0,2,18,180,0,8,4591,18,4,21,15,0,15
2765,3,0,2,18,180,0,8,3943,12,5,21,15,0,15
2766,1,0,2,18,165,0,8,5228,21,4,10,0,12,45
2767,4,2,1,104,995,1,8,12242,27,3,2,15,18,50
2768,1,2,1,112,1580,2,8,11185,9,6,7,5,9,25
2769,3,2,1,104,975,1,8,6573,9,4,9,15,1,30
2770,4,3,0,66,365,1,8,14781,15,5,16,30,22,35
2771,1,3,0,78,970,2,8,14960,12,6,16,45,8,55
2772,3,1,4,127,145,0,8,4332,15,5,11,35,14,0
2773,0,0,2,18,170,0,8,7652,3,3,5,50,8,40
2774,4,3,0,73,690,1,8,14151,24,5,9,35,21,5
2775,8,0,2,18,170,0,7,4319,12,6,9,30,12,20
2776,4,2,1,97,1420,2,8,10929,21,3,19,10,18,50
2777,1,3,0,76,1620,2,8,11491,24,3,7,0,10,0
2778,3,2,1,106,195,0,8,6015,18,4,14,20,17,35
2779,4,3,0,73,690,1,8,12692,12,6,9,35,21,5
2780,0,3,0,64,150,0,8,4384,9,3,22,50,1,20
2781,3,0,2,18,165,0,8,3943,3,6,6,5,8,50
2782,4,2,1,104,600,1,5,12373,18,5,9,0,19,0
2783,4,0,2,5,315,1,8,19225,6,3,8,0,13,15
2784,4,2,1,104,1385,1,5,14053,9,3,19,45,18,50
2785,1,0,2,18,170,0,8,5911,12,4,13,20,16,10
2786,6,2,1,104,740,1,8,10877,9,6,6,40,19,0
2787,4,3,0,66,585,1,5,7757,6,6,18,55,4,40
2788,3,2,1,111,515,1,8,6558,21,3,7,35,16,10
2789,3,3,0,64,165,0,8,4804,21,4,9,35,12,20
2790,4,4,3,48,90,0,8,5678,18,3,15,50,17,20
2791,4,2,1,104,1105,1,5,12373,9,5,10,0,4,25
2792,4,0,2,18,165,0,5,5198,6,5,6,0,8,45
2793,3,3,0,64,150,0,8,6064,1,6,14,25,16,55
2794,4,2,1,104,395,1,8,15029,9,3,21,50,4,25
2795,4,2,1,116,810,2,8,10909,9,4,5,30,19,0
2796,6,2,1,104,665,1,8,18492,9,3,8,40,19,45
2797,4,2,1,104,1570,1,5,10262,24,6,2,15,4,25
2798,4,3,0,77,345,1,8,8781,18,5,11,50,17,35
2799,3,2,1,111,455,1,8,6442,27,5,8,35,16,10
2800,4,4,3,45,405,1,8,20120,12,3,9,50,16,35
2801,10,0,2,18,165,0,8,4878,27,5,19,30,22,15
2802,4,0,2,5,760,1,8,16736,6,3,5,45,18,25
2803,8,3,0,82,435,1,8,9630,24,5,11,15,18,30
2804,10,3,0,73,700,1,8,8610,9,5,7,10,18,50
2805,10,1,4,127,135,0,8,3687,27,6,7,5,9,20
2806,10,3,0,73,765,1,8,8452,15,5,20,20,9,5
2807,3,0,2,18,170,0,8,3943,18,5,10,30,13,20
2808,3,4,3,48,85,0,8,3342,15,3,6,20,7,45
2809,4,3,0,73,1080,1,8,13067,12,5,20,25,14,25
2810,10,0,2,18,165,0,8,4878,6,5,19,30,22,15
2811,4,3,0,66,775,1,8,14388,9,5,21,10,10,5
2812,4,2,1,97,900,2,8,16704,27,5,13,25,4,25
2813,1,4,3,48,75,0,8,3100,21,5,19,30,20,45
2814,1,0,2,7,1480,3,8,13387,12,3,17,25,18,5
2815,3,4,3,48,90,0,8,4049,9,6,9,10,10,40
2816,4,2,1,116,810,2,5,13029,18,5,5,30,19,0
2817,8,0,2,18,175,0,7,3919,9,4,21,10,0,5
2818,3,1,4,127,145,0,8,3850,3,5,5,15,7,40
2819,1,2,1,112,1210,2,8,8839,24,6,13,15,9,25
2820,4,3,0,66,730,1,5,7064,1,4,16,30,4,40
2821,4,3,0,66,735,1,8,13941,12,5,20,0,8,15
2822,1,3,0,75,1470,3,8,13007,24,5,10,0,10,30
2823,4,3,0,66,510,1,8,14781,18,5,14,5,22,35
2824,4,4,3,48,90,0,5,2071,18,3,19,35,21,5
2825,4,2,1,106,195,0,5,4256,21,6,11,0,14,15
2826,10,0,2,18,155,0,8,7923,9,3,16,0,18,35
2827,0,3,0,64,150,0,8,3782,15,3,22,50,1,20
2828,4,3,0,73,800,1,5,12384,15,5,20,25,9,45
2829,6,2,1,104,935,1,5,8565,21,3,10,0,1,35
2830,3,2,1,104,300,1,8,6232,21,3,16,0,21,0
2831,3,0,2,18,170,0,8,4777,9,3,5,30,8,20
2832,1,3,0,64,155,0,8,4145,1,6,20,45,23,20
2833,0,3,0,73,720,1,8,5192,15,5,22,40,10,40
2834,1,2,1,106,170,0,8,4729,1,4,5,10,8,0
